68	0.994108	0.090017	0.068530	-0.108070	0.109807
69	0.999443	-0.071417	0.102704	-0.086374	-0.021753
70	1.201008	-0.001242	-0.122592	0.163530	0.065983
71	0.848516	0.126101	0.136040	0.105025	0.073600
72	0.930866	-0.153600	-0.164836	-0.034177	-0.023225
73	1.143918	-0.018962	0.101654	0.094739	0.093591
74	1.029150	-0.010443	-0.273678	-0.143718	-0.055916
75	1.270756	-0.110715	-0.026885	-0.084112	0.172828
76	0.992760	-0.070363	0.043866	-0.120785	0.024264
77	0.734228	0.019713	-0.004854	-0.022094	-0.160822
78	0.954804	-0.149837	0.004225	0.232003	0.090293
79	0.946336	-0.124217	0.170365	-0.148333	0.031089
80	0.946472	-0.011293	0.231298	0.032555	0.121006
81	0.882594	0.113314	0.051650	0.026554	-0.220169
82	1.068356	-0.129385	-0.172855	0.121163	-0.116174
83	1.083837	-0.003475	-0.027218	0.051191	-0.063741
84	1.061460	0.039938	-0.004086	-0.061125	0.025455
85	0.824048	0.099557	-0.015335	0.011695	0.070540
86	0.939064	0.048726	-0.035823	-0.020084	-0.024981
87	0.977087	0.080296	-0.134267	0.010518	-0.110332
88	1.045342	-0.034396	-0.095169	0.003697	0.044230
89	0.953511	0.023702	-0.014188	0.055732	-0.027376
90	0.945158	-0.035636	0.036097	-0.099018	-0.212859
91	0.993666	0.031415	-0.060776	0.054024	0.029471
92	0.965402	-0.096721	0.027446	-0.199260	-0.072392
93	0.957749	0.113781	-0.182793	-0.136736	-0.025206
94	1.110125	0.034277	-0.013763	-0.076414	0.024672
95	0.882603	0.088067	0.085690	0.024380	-0.053671
96	1.077350	-0.156938	0.249352	-0.027695	-0.183788
97	0.968576	-0.004262	0.030977	0.054155	-0.006103
98	1.036200	-0.141514	0.030001	0.121978	-0.090131
99	1.011541	0.046365	0.018835	-0.031078	0.061667
100	1.114677	-0.148726	0.137800	0.039153	0.139950
101	1.007171	-0.137110	-0.029052	-0.115922	0.059698
102	1.144788	-0.054348	0.202294	-0.079149	-0.139391
103	0.899790	0.020745	0.011564	0.023508	0.098667
104	1.061325	-0.167794	-0.078440	0.058672	0.049362
105	0.993988	0.026440	-0.174060	-0.080565	-0.124237
106	0.961144	-0.078114	0.037337	0.014067	-0.007599
107	0.999555	0.013578	0.094838	-0.070384	-0.118279
108	0.879185	0.083823	0.048386	-0.064959	-0.007679
109	0.989595	0.132492	-0.135941	-0.017380	-0.144826
110	0.977154	0.168261	-0.013652	-0.045264	-0.146042
111	0.955691	-0.179977	-0.068890	0.077739	0.004994
112	0.959869	-0.064432	-0.068123	-0.062627	0.153427
113	0.983305	-0.071973	0.210927	0.000574	0.047392
114	1.003103	-0.055342	-0.024499	-0.054768	0.085563
115	0.890899	-0.010893	0.165900	0.134882	0.046718
116	1.002762	-0.040205	0.141355	-0.144596	-0.039361
117	0.939678	-0.053128	0.151248	0.075637	0.155649
118	1.103429	-0.019157	0.015672	-0.007447	0.019634
119	1.240440	-0.006017	0.050320	0.075267	0.045087
120	0.959935	-0.013633	-0.041378	-0.016457	0.229865
121	0.911475	-0.065838	-0.070062	0.005912	-0.065377
122	1.026201	0.014077	0.040064	0.027805	-0.085090
123	0.909353	-0.073834	-0.051777	0.055032	-0.025649
124	0.867455	-0.009173	0.034266	0.045948	0.030747
125	1.037711	-0.150031	-0.166354	0.034818	0.049574
126	1.005603	-0.120719	-0.092062	0.006487	-0.038045
127	1.043263	-0.122677	-0.109107	-0.051313	-0.106974
128	0.962134	0.303799	0.023084	0.140582	0.072694
129	1.064314	0.083431	0.019884	0.061089	0.095465
130	0.985912	0.159333	0.074733	0.039901	-0.169021
131	0.945368	-0.133960	-0.218867	-0.064406	-0.060760
132	0.950922	-0.047716	0.031861	-0.016092	-0.084648
133	0.947399	0.087966	0.066076	0.024985	-0.020883
134	1.114685	-0.120419	0.139375	-0.063188	-0.168983
135	0.813412	0.124260	-0.025866	-0.137407	-0.018383
136	0.993698	-0.224252	-0.133631	-0.084101	-0.095602
137	0.959182	-0.000370	0.096453	-0.064075	0.054317
138	0.846938	0.063477	-0.024017	-0.027913	-0.078973
139	0.952157	-0.072577	0.096285	0.011070	-0.122795
140	0.989750	-0.097095	-0.059823	-0.068253	0.023601
141	0.799097	0.008403	0.029047	0.112463	0.203703
142	1.091492	-0.143642	0.039914	-0.159682	-0.028094
143	1.105118	-0.209147	-0.036385	-0.057521	-0.065635
144	1.064856	0.027433	-0.019777	-0.040311	0.048582
145	1.059590	0.185742	0.060876	0.141883	0.120187
146	0.996059	-0.062524	-0.014821	0.044395	0.101592
147	0.908931	0.009630	-0.051085	-0.072645	0.138850
148	1.109228	0.022832	0.076053	-0.047643	-0.015753
149	1.006224	0.007721	-0.093953	0.057850	0.241909
150	1.032536	0.172026	0.105329	0.125306	-0.108905
151	0.998245	-0.058576	-0.029541	-0.153263	0.214079
152	0.963464	-0.004589	0.071586	0.007309	0.091418
153	1.036733	0.017426	-0.132460	0.101678	-0.057786
154	1.092307	0.052823	0.252478	-0.088462	-0.082000
155	0.956246	0.245813	0.017563	-0.085722	0.022634
156	0.919424	-0.106846	0.068958	0.056653	0.226051
157	0.892425	-0.167591	0.085889	0.110317	-0.119014
158	0.937667	-0.123643	-0.053691	0.048320	0.076456
159	1.040223	-0.036716	0.060464	-0.037649	-0.086308
160	0.900722	-0.094844	-0.018498	0.028593	0.153143
161	0.961323	-0.043488	-0.189169	-0.035443	0.057433
162	0.918485	-0.134506	-0.059227	-0.032737	-0.110192
163	1.012683	0.031933	-0.108939	-0.039518	0.067965
164	1.061448	-0.182865	-0.166942	-0.012355	-0.049268
165	0.938555	0.001729	-0.239875	-0.095856	-0.051858
166	1.102260	0.064246	0.091862	0.062201	0.090025
167	0.864824	0.042431	-0.151177	0.100665	0.067111
168	1.080290	-0.161094	-0.054208	0.002526	-0.149298
169	0.797263	0.045442	-0.147438	0.036527	0.061920
170	1.004151	0.037992	0.069942	0.037211	-0.042607
171	0.852913	0.105173	-0.053518	0.151159	0.272160
172	0.951715	-0.074833	0.138872	-0.054973	0.140219
173	1.071635	0.019999	0.101677	-0.067525	-0.109801
174	0.963182	-0.049876	0.058298	0.100060	-0.060982
175	1.205888	0.131907	-0.105111	-0.144653	0.058804
176	1.018484	-0.102239	-0.082402	-0.036304	-0.154977
177	0.890544	-0.174754	-0.001142	0.018933	0.011694
178	0.942655	-0.104489	0.210122	-0.198195	-0.122952
179	0.965829	0.101865	-0.176823	-0.013461	-0.125199
180	0.966937	-0.038708	0.068684	0.035605	-0.092357
181	1.017817	-0.047790	-0.014744	0.096227	0.036011
182	1.146645	0.096355	0.085274	-0.046260	-0.022633
183	1.110858	-0.112448	-0.133111	0.267809	-0.068566
184	1.054108	-0.114534	-0.088737	-0.190842	-0.064099
185	0.929379	0.045436	-0.085808	-0.087040	0.004650
186	1.091795	0.160810	-0.039004	-0.020098	0.007820
187	0.940862	0.029975	0.079642	0.008837	-0.002717
188	0.959999	-0.149885	-0.038488	0.114990	0.042241
189	0.945434	-0.037679	0.183060	-0.022913	0.143983
190	0.908529	0.170620	0.001367	0.068983	-0.067444
191	0.916816	-0.098385	-0.068732	0.136223	-0.047186
192	1.147878	0.115901	0.050513	-0.035881	0.060220
193	0.947416	-0.010082	0.037653	0.050533	0.167903
194	1.033228	-0.151457	-0.022911	-0.178683	-0.213589
195	1.024312	-0.109834	-0.172800	-0.085292	0.085700
196	1.113252	0.098620	0.042031	-0.059810	0.007043
197	1.087797	-0.081139	0.067948	0.071418	-0.137151
198	1.060819	-0.134256	0.045991	0.078451	0.181470
199	0.922054	-0.129343	0.018373	0.004257	0.181075
200	0.935806	0.028591	0.165778	0.069731	0.161709
201	1.073237	0.105282	0.049076	-0.010420	0.086069
202	1.056663	-0.079561	0.059199	-0.052597	0.119770
203	1.169537	-0.089600	0.104320	0.123501	0.145888
204	1.047285	-0.085796	-0.061487	-0.044090	0.027384
205	1.089977	-0.014691	-0.031492	0.090706	0.027894
206	1.020443	-0.012150	-0.128949	0.017728	0.037782
207	0.683644	0.035832	-0.069401	-0.022817	-0.016362
208	0.982894	0.028474	-0.181780	0.100848	0.004742
209	1.114034	-0.076912	0.043691	-0.048127	-0.023572
210	0.993578	0.069085	0.065295	0.102443	-0.117758
211	1.075606	-0.008302	0.134090	0.143364	0.209430
212	1.022552	0.155080	0.101306	-0.080304	0.004911
213	1.166778	0.147060	-0.054801	0.055404	-0.061485
214	1.104041	0.121463	0.056351	-0.092749	0.106763
215	0.841772	-0.112029	-0.056140	-0.075058	-0.044293
216	0.889118	-0.008199	-0.015895	-0.052729	-0.010241
217	0.901282	0.055162	-0.193599	0.029382	0.007647
218	1.058868	0.016952	0.169860	-0.098732	-0.015170
219	1.142534	-0.044631	-0.059618	-0.195753	-0.125457
220	1.043418	0.074730	0.162594	0.060675	-0.033768
221	0.699833	0.049007	0.118464	-0.143871	-0.033214
222	0.991600	-0.076677	-0.063151	0.048850	0.062615
223	1.072014	-0.130234	0.132347	-0.107348	-0.001808
224	0.923624	-0.005922	-0.071533	0.060067	0.076751
225	0.958257	-0.029200	0.059820	-0.128678	0.013539
226	0.917305	-0.031675	0.154718	-0.091654	0.013866
227	0.987371	0.069245	0.225807	0.077755	0.081681
228	0.917245	-0.018260	0.120906	-0.109851	-0.131837
229	1.047646	-0.105684	-0.010212	-0.032092	-0.085844
230	1.031228	-0.054006	0.081642	0.061272	0.044289
231	0.913469	0.064922	0.058187	-0.080939	-0.041610
232	1.037321	0.092880	0.114410	0.029278	0.148367
233	1.026034	-0.148835	-0.006808	0.126817	0.067091
234	1.061704	-0.130779	0.137995	-0.064718	0.109115
235	0.928162	-0.013264	0.190387	-0.000008	0.032687
236	1.019619	0.070143	-0.046679	0.034444	-0.083127
237	0.867046	0.059544	0.039412	0.012015	0.008677
238	1.006234	-0.040973	0.010068	-0.011638	-0.030129
239	1.102122	-0.120860	0.024344	0.157692	-0.043652
240	1.090769	-0.227711	-0.084411	-0.061084	-0.249760
241	0.825571	-0.059500	-0.046703	-0.051715	-0.167100
242	0.887390	-0.163460	-0.078926	-0.033030	-0.149749
243	0.775377	0.018145	0.069736	0.064743	0.003719
244	1.038549	0.045362	-0.001364	-0.029175	-0.196029
245	1.115984	0.064567	-0.039519	0.080492	-0.064271
246	1.037611	0.211238	-0.150128	0.097331	0.128792
247	0.950554	-0.054674	-0.077399	0.116416	0.009561
248	1.037681	-0.066431	0.078414	-0.113722	0.011236
249	0.948740	0.015275	0.130463	0.008353	0.017266
250	1.129769	0.036156	0.001531	-0.126226	0.026706
251	1.018664	-0.012476	0.092359	0.059611	0.098257
252	1.014393	-0.036570	-0.014203	0.013363	0.062125
253	1.098456	-0.095452	-0.222824	-0.063736	-0.045186
254	0.989023	0.065746	-0.174491	0.175613	-0.040032
255	0.860377	-0.097212	0.127849	-0.064097	-0.121950
256	0.833683	-0.029208	-0.011101	0.038573	-0.044319
257	1.089270	-0.012164	-0.021845	0.051372	0.073248
258	1.199046	0.036753	-0.200183	0.045951	0.088158
259	0.992808	0.223795	-0.010134	-0.003289	-0.207074
260	0.949936	-0.194686	-0.049554	0.105553	-0.038168
261	0.931591	0.046099	0.008520	-0.127202	0.105272
262	0.945195	0.059205	-0.089414	-0.125705	0.022153
263	0.956321	0.033943	-0.025127	0.095172	0.119644
264	1.130621	-0.021615	0.043287	0.101760	0.099975
265	1.206885	0.061321	-0.172190	-0.018615	-0.063536
266	0.899599	0.098789	0.013550	-0.103081	0.049642
267	1.023543	0.278660	0.186200	0.111679	0.110314
268	0.871363	-0.039143	0.077827	-0.070217	-0.164701
269	1.082862	0.232494	-0.065519	-0.018876	-0.003064
270	1.106676	-0.147533	0.017253	0.063028	-0.174235
271	0.966734	-0.155727	0.069940	0.083972	0.029179
272	0.992855	0.015561	0.027455	0.074165	-0.081263
273	0.889209	0.192434	-0.047195	-0.031089	0.128756
274	1.042579	-0.053933	-0.049432	0.122572	0.015212
275	1.012904	-0.136438	-0.025452	-0.034490	-0.134780
276	1.058796	0.003675	-0.051366	0.002328	-0.031790
277	0.952374	0.021719	0.174034	-0.156595	-0.037947
278	0.971450	-0.055249	-0.035004	0.044095	0.112972
279	1.120321	0.046301	-0.013114	-0.148740	0.079149
280	1.041332	0.019775	0.053464	-0.010361	-0.061778
281	0.957441	-0.000390	0.041873	0.098029	0.000269
282	1.128376	0.117075	0.210437	-0.142694	0.012996
283	0.916745	-0.173698	0.153627	-0.201141	0.098578
284	0.907036	-0.036911	0.041683	-0.000126	-0.143831
285	1.131848	-0.083392	-0.027477	-0.226407	-0.144721
286	1.003821	-0.101250	-0.183651	0.014698	0.129281
287	1.055368	-0.013378	0.038963	0.004754	-0.026027
288	1.014951	-0.043948	0.238011	-0.040889	-0.209606
289	0.883831	0.051975	-0.133034	0.075665	-0.010418
290	1.047523	-0.065202	-0.086774	-0.160813	-0.028395
291	1.094588	0.095379	0.007086	0.001962	-0.109148
292	0.935196	0.095638	-0.027844	-0.150159	0.004461
293	1.024045	0.063608	0.009627	-0.194161	-0.068173
294	1.025278	0.011950	0.046103	-0.048809	-0.006432
295	1.109244	-0.008352	-0.069558	-0.044134	0.143751
296	1.173943	0.026921	0.012874	0.015188	-0.190830
297	1.040906	-0.002677	0.259265	0.043830	0.063477
298	0.991581	-0.036687	0.004152	-0.025806	-0.027090
299	1.121573	0.227340	0.038747	-0.056044	0.012729
300	0.910835	0.067213	0.005971	0.038748	-0.076659
301	1.076818	-0.125988	0.139023	0.032532	0.016565
302	1.130514	-0.110748	-0.011451	0.055706	0.074212
303	1.035698	0.051122	-0.111919	0.087773	0.163285
304	1.090608	-0.184178	0.132417	-0.023236	0.191773
305	0.965670	-0.023140	0.193162	0.072245	-0.109616
306	1.003416	0.015461	-0.019237	0.111454	0.095137
307	0.965143	-0.189355	-0.041339	0.004433	-0.186927
308	1.008071	-0.288268	-0.105261	0.026406	0.059016
309	0.980571	0.061526	0.139737	0.124641	-0.269815
310	1.005534	-0.162484	0.016223	-0.046237	0.016181
311	0.943809	-0.022448	0.033106	-0.276605	-0.198523
312	1.050989	-0.034497	0.093296	0.094212	-0.095301
313	0.942790	0.062973	0.025180	-0.015945	-0.004922
314	0.952693	-0.034942	0.088948	0.060030	0.135203
315	0.938592	-0.006683	-0.237631	-0.052742	-0.013578
316	1.116318	0.097680	-0.059172	-0.048837	0.065432
317	1.051128	0.046200	-0.004449	0.125635	-0.015092
318	0.978197	-0.003548	0.014728	0.051934	0.064422
319	0.944413	-0.090000	0.095272	-0.006805	0.128347
320	1.120672	0.236431	-0.003661	-0.024030	-0.206841
321	1.015509	0.239188	0.037461	-0.070655	-0.111818
322	1.221313	-0.108686	0.017926	0.062642	0.031632
323	1.124523	-0.225853	0.031506	-0.015864	-0.013731
324	0.934762	-0.030350	0.051289	0.130672	0.079079
325	1.103643	-0.074605	0.068587	-0.146951	-0.088080
326	1.192786	0.016899	-0.006871	0.110085	-0.020303
327	1.242474	0.042656	0.126836	-0.012833	-0.037056
328	0.939548	0.008074	0.031922	0.083286	0.048562
329	1.040492	-0.025350	0.144871	0.087061	-0.036911
330	0.986832	-0.087100	-0.045812	0.057382	0.036652
331	0.897617	0.098411	0.067217	-0.029382	0.058011
332	0.876797	-0.150712	-0.151899	0.006573	-0.027530
333	0.909526	-0.134003	-0.023745	0.067707	0.233480
334	1.132185	-0.018536	-0.130238	0.169622	-0.118669
335	0.801055	-0.028296	0.191335	-0.086287	-0.055168
336	0.726494	0.181933	0.100078	0.064492	0.074955
337	1.104664	-0.040305	-0.030253	-0.000711	0.166424
338	0.983868	0.033018	-0.009041	0.020304	0.096244
339	1.010947	-0.177443	0.199822	-0.029598	-0.000214
340	0.904181	-0.138981	0.080447	-0.055290	0.115685
341	0.848155	0.056247	0.100959	-0.106208	0.093330
342	1.080007	-0.186157	-0.022783	0.051151	-0.053027
343	1.018497	0.017668	-0.131412	-0.037860	-0.099802
344	1.002893	0.035975	-0.204781	0.062132	-0.048427
345	0.881523	0.122160	-0.191390	0.031571	-0.019728
346	0.919083	-0.025759	0.216323	0.081915	-0.083100
347	0.964519	-0.054575	-0.025943	-0.003238	-0.080214
348	0.972899	0.112200	0.132268	-0.055902	0.003415
349	1.114125	-0.070781	0.018341	-0.206383	0.045358
350	1.006232	-0.062902	0.106218	0.005969	0.056418
351	0.920160	0.131955	-0.166172	0.108319	0.008631
352	1.029185	-0.071067	0.090277	-0.040602	0.015842
353	0.982573	-0.121683	-0.070243	-0.115670	0.108820
354	0.992371	-0.177728	-0.051178	-0.098053	-0.146990
355	1.049775	-0.023031	-0.011882	-0.160232	0.063336
356	0.968556	0.059081	-0.016728	0.005095	0.225104
357	1.132138	-0.080256	-0.023771	0.102165	0.002307
358	0.834554	0.078725	0.107986	0.103724	0.139609
359	0.974880	-0.204240	-0.250704	-0.031492	-0.084790
360	1.075215	-0.125833	-0.080966	-0.018320	-0.058951
361	1.021860	0.019106	-0.048551	-0.149521	-0.013672
362	1.005407	-0.227696	0.081299	-0.002586	0.122690
363	0.935125	-0.065915	-0.131930	-0.023788	0.100220
364	0.836827	-0.038255	0.006387	0.053581	0.157610
365	0.998419	0.078992	0.063461	0.023380	0.145342
366	0.930092	0.023425	0.070115	0.077065	0.041727
367	0.986123	0.094537	-0.001727	0.049278	0.112052
368	1.028702	-0.184962	0.051609	0.112555	0.061334
369	0.836256	0.000272	0.077827	-0.031038	-0.008661
370	0.978588	0.053804	0.164541	-0.110877	-0.007252
371	0.987649	-0.008761	-0.125298	0.014177	0.063923
372	0.963237	-0.031292	0.049516	0.015019	-0.148250
373	0.910187	0.136527	0.109765	-0.060901	0.077555
374	0.911671	0.169699	0.152273	0.115005	-0.010343
375	1.074174	0.117707	0.063524	-0.059639	0.072008
376	1.115740	0.010184	0.021545	-0.073909	0.102572
377	0.829788	-0.015234	-0.122920	0.125079	-0.071322
378	0.948407	0.049840	-0.020966	0.030499	-0.081383
379	1.209957	0.062217	0.044204	-0.059820	-0.014910
380	0.976850	-0.028223	-0.032691	-0.047031	0.080108
381	0.969543	0.051166	-0.078563	0.133870	-0.123166
382	0.933337	0.010677	-0.013844	-0.081537	-0.055652
383	0.904418	-0.185153	-0.138269	0.058890	-0.075704
384	0.961318	0.116417	-0.047940	0.039866	-0.082545
385	1.031039	0.022164	-0.155585	-0.136506	-0.013076
386	0.981644	-0.016375	0.149676	-0.137774	0.082790
387	0.918040	0.071231	-0.126566	-0.177833	0.071881
388	0.974339	0.159326	0.000506	-0.000212	0.140208
389	0.987350	0.050476	-0.064253	0.014830	0.094386
390	1.056423	-0.158516	0.031194	0.192653	0.023674
391	0.994397	-0.050487	-0.193477	0.022226	-0.083095
392	0.964522	0.105530	-0.007691	-0.231229	-0.000566
393	0.983033	-0.013309	-0.060454	-0.032078	0.089366
394	0.852993	0.103876	-0.037073	-0.091563	0.139646
395	1.060843	0.079278	-0.095639	0.054328	0.045954
396	1.056691	-0.119519	0.047487	0.097238	0.061457
397	1.134178	0.161795	-0.007102	-0.022219	0.105913
398	0.759386	0.045824	0.147282	0.008952	-0.142817
399	0.841589	-0.053887	-0.068324	-0.104088	-0.139082
400	0.941794	0.038901	0.052173	-0.075735	-0.121112
401	0.916087	0.066266	0.050928	0.085758	-0.141041
402	1.121926	-0.248439	0.003927	-0.196653	-0.002929
403	0.998629	0.094711	0.117001	-0.025464	-0.142391
404	0.941039	0.141191	0.056208	0.069779	-0.060732
405	0.926784	-0.054832	0.067799	0.005493	-0.036093
406	1.015045	-0.022889	-0.147066	-0.140774	-0.009754
407	1.038271	0.061785	-0.119316	-0.124215	-0.003866
408	0.993609	-0.046168	-0.121097	-0.174367	0.202637
409	0.882124	-0.212309	0.179496	0.005478	-0.150883
410	0.954259	-0.023992	0.087758	-0.067770	-0.041250
411	1.081649	-0.231332	0.068187	-0.160392	-0.040201
412	0.930734	0.038037	-0.008475	0.003448	-0.028044
413	0.834719	0.037677	-0.052186	0.009079	0.059185
414	1.215174	-0.123201	-0.062546	0.245729	0.115248
415	1.057673	0.041475	0.212216	0.106027	0.180915
416	1.207464	-0.027521	0.136516	0.206751	0.068682
417	1.172512	0.062922	0.078669	-0.023166	-0.025490
418	0.966684	-0.197485	0.065850	0.073786	0.140792
419	1.160364	-0.033108	0.112845	0.076884	-0.079848
420	0.814670	0.080998	0.056200	0.089130	0.048881
421	0.994521	-0.107283	-0.114073	-0.077288	-0.061522
422	1.115732	0.051036	-0.047485	-0.122476	-0.113251
423	1.008244	-0.030214	0.015548	0.047428	0.209006
424	1.031233	0.078686	-0.100975	-0.021847	0.007465
425	1.135286	-0.058727	-0.109485	0.009066	-0.023490
426	0.961231	0.019163	0.027542	-0.140229	-0.231405
427	0.997496	0.134850	0.059365	0.047697	0.253099
428	0.857018	0.080727	-0.044919	-0.041372	-0.183615
429	1.043623	0.102393	-0.229057	-0.097933	-0.035524
430	1.060306	-0.073469	-0.055364	-0.028294	-0.036319
431	0.934616	-0.049234	-0.092715	0.003108	0.084765
432	1.100854	-0.048255	0.100158	-0.025097	0.039430
433	0.851645	-0.048411	0.065140	0.017197	-0.122262
434	0.969380	-0.052682	-0.139165	-0.044776	-0.088057
435	1.182990	-0.317949	0.028955	0.193699	-0.034595
436	0.993602	-0.271301	-0.003239	0.090755	0.002185
437	1.015338	-0.110153	-0.162517	-0.094999	0.023366
438	0.904479	-0.032902	0.010555	0.066974	0.058301
439	0.938292	0.028770	-0.033028	-0.068265	-0.034168
440	0.743379	0.030235	0.035442	-0.013512	-0.251447
441	0.950501	-0.183752	0.064589	0.032822	-0.048688
442	1.171655	-0.133841	0.079906	0.153036	0.030484
443	0.721410	-0.127345	-0.084980	0.003894	-0.006665
444	1.205770	0.071645	0.026008	0.092041	-0.023818
445	0.914974	-0.024383	0.269537	0.155484	0.227196
446	1.058083	-0.072437	-0.027868	-0.035895	-0.075021
447	1.074312	-0.105122	0.085648	-0.086522	0.145131
448	1.196361	-0.170070	0.015018	0.024676	0.102974
449	0.992539	0.083295	-0.062100	0.088643	-0.157182
450	1.039015	0.022672	0.147508	0.090170	0.004579
451	0.951375	-0.008972	0.001027	-0.109473	0.120649
452	0.820769	-0.055275	0.003414	0.082731	-0.020032
453	0.919594	0.021530	-0.009883	-0.143554	-0.088207
454	1.170815	0.047484	0.061078	0.188734	0.035847
455	1.141171	-0.175084	0.118617	0.065474	0.286478
456	0.992034	0.068073	0.090104	-0.153593	-0.005134
457	1.129603	-0.144440	-0.046299	-0.097868	0.015970
458	1.062188	0.011075	-0.035503	0.074080	-0.195374
459	1.072493	-0.044563	0.244320	0.135218	-0.110236
460	1.021491	0.003792	0.174052	0.147151	-0.023909
461	0.931802	0.105724	0.199609	-0.244793	0.120035
462	1.107795	0.114754	0.061795	0.084015	0.169828
463	1.132250	-0.049921	0.027047	-0.026515	0.160123
464	0.933746	0.047762	0.013834	-0.077522	0.186930
465	1.040337	-0.020003	0.161332	0.002336	-0.052996
466	1.068982	-0.032062	0.004423	0.020636	-0.096227
467	0.855814	-0.174193	-0.079542	0.184487	-0.005580
468	0.931609	-0.011912	0.043125	-0.051560	0.079107
469	0.961115	-0.089878	0.049488	-0.003717	0.033592
470	0.959357	-0.168432	-0.083189	-0.009622	-0.050967
471	0.868884	0.078656	-0.050687	0.027009	-0.151122
472	0.923910	-0.077624	0.007912	0.035136	0.081770
473	0.941481	-0.028328	-0.044523	-0.092521	0.052069
474	0.988882	0.118315	0.029702	-0.061312	-0.076020
475	1.042111	-0.063571	0.023496	0.004976	0.043530
476	0.766692	-0.014341	0.140414	-0.041913	0.107297
477	0.976228	-0.075032	-0.076709	0.017846	0.128015
478	1.005553	0.033025	0.013292	-0.107432	0.051346
479	1.074427	0.054389	-0.060112	-0.062877	0.064281
480	0.903279	-0.005123	0.124783	0.043649	-0.109686
481	0.847506	-0.110986	-0.078457	0.017239	0.207013
482	1.135599	0.077453	0.024421	0.198854	0.034369
